id,address,region,state,city,neighborhood,sub_neighborhood,locality,latitude,longitude,data,police_action,agent_presence,police_unit,main_reason,complementary_reason,clippings,massacre,civilians_dead,civilians_wounded,agents_dead,agents_wounded,men_dead,men_wounded,women_dead,women_wounded,kids_dead,kids_wounded,teenagers_dead,teenagers_wounded,elderly_dead,elderly_wounded
56866,"Conjunto da Marinha -Ipiranga, Nova Iguaçu - RJ, 26293-552, Brasil",Sudeste,Rio de Janeiro,Nova Iguaçu,IPIRANGA,,CONJUNTO DA MARINHA,-22.796509,-43.577524,"03/05/2023, 21:30:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56875,"Clínica da Família Joãosinho Trinta - Rua Anamá - Vigário Geral, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VIGARIO GERAL,,FAVELA DE VIGARIO GERAL (COMPLEXO DE ISRAEL),-22.8156415,-43.30359259999999,"03/05/2023, 23:00:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56865,"Gogó da Ema- Guadalupe, Rio de Janeiro - RJ, 21665-290, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,GUADALUPE,,GOGO DA EMA (COMPLEXO DO CHAPADAO),-22.83388126349227,-43.37829890805817,"04/05/2023, 08:58:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56876,"Rua Silveira Martins - Coelho da Rocha, São João de Meriti - RJ, Brasil",Sudeste,Rio de Janeiro,São João de Meriti,COELHO DA ROCHA,,,-22.7853107,-43.3948909,"04/05/2023, 12:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56888,"Rua Caçambé - Camorim, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CAMORIM,,,-22.967531,-43.4090107,"04/05/2023, 14:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56873," Favela da Tirol - Freguesia (Jacarepaguá), Rio de Janeiro - RJ, 22750-003, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,FREGUESIA (JACAREPAGUA),,FAVELA DA TIROL,-22.939522513022624	,-43.32406392578123,"04/05/2023, 16:32:00",true,true,18 BPM,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56883,"RJ-099 - Piranema, Itaguaí - RJ, Brasil",Sudeste,Rio de Janeiro,Itaguaí,PIRANEMA,,,-22.841728211491805,-43.71950026779787,"04/05/2023, 17:00:00",false,false,,Ataque a civis,,Presença de político,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56879,"Rua Manuel Martins Nogueira - Vila Canaan, Duque de Caxias - RJ, Brasil",Sudeste,Rio de Janeiro,Duque de Caxias,SANTO ANTONIO,VILA CANAAN,,-22.627815,-43.2814815,"04/05/2023, 19:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56877,"Rua Guarani - Piabetá, Magé - RJ, Brasil",Sudeste,Rio de Janeiro,Magé,PIABETA,,,-22.6099752,-43.1761381,"04/05/2023, 19:47:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56878,"Cidade de Deus, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CIDADE DE DEUS,,CIDADE DE DEUS,-22.9465479,-43.3697197,"04/05/2023, 20:30:00",true,true,N�o identificado,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56885,"Morro da Muzema - Itanhangá, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ITANHANGA,,MORRO DA MUZEMA,-22.9825166,-43.3217198,"05/05/2023, 06:30:00",false,false,,Disputa,,,true,3,0,0,0,0,0,0,0,0,0,0,0,0,0
56893,"Rua Carlota Macedo Soares - Terreirão, Recreio dos Bandeirantes, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,RECREIO DOS BANDEIRANTES,,FAVELA DO TERREIRAO,-23.0238324,-43.4579644,"05/05/2023, 09:00:00",false,false,,Não identificado,,,false,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56889,"R. Bombaim- Rio da Prata, Bangu, Rio de Janeiro - RJ, 21825-050, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BANGU,,COMUNIDADE DO RIO DA PRATA,-22.88859644937825,-43.4778733958397,"05/05/2023, 09:00:00",false,false,,Homicidio/Tentativa,,Feminicídio/tentativa,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56895,"Ladeira da Freguesia - Freguesia de Jacarepaguá, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,FREGUESIA (JACAREPAGUA),,,-22.9393772,-43.345976,"05/05/2023, 14:00:00",false,true,,Tentativa/Roubo,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56894," Praça da Barão,  Morro do Camboatá - Guadalupe, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,GUADALUPE,,LOTEAMENTO CAMBOATA (COMPLEXO DO CHAPADAO),-22.8355857,-43.3828881,"05/05/2023, 17:01:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56896," Complexo do Lins - Lins de Vasconcelos, Rio de Janeiro - RJ, 20715-370, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,LINS DE VASCONCELOS,,COMPLEXO DO LINS,-22.91415700696222,-43.277210920905524,"05/05/2023, 17:50:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56986,"Vila Kosmos, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KOSMOS,,,-22.853809,-43.3036308,"05/05/2023, 20:00:00",false,false,,Não identificado,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
56900,"Vila do João -Maré, Rio de Janeiro - RJ, 21046-630, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MARE,,VILA DO JOAO (COMPLEXO DA MARE),-22.87117627	,-43.2410853,"06/05/2023, 02:16:00",false,false,,Tiros a esmo,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56908,"Rua Prefeito Olímpio de Melo - Vasco da Gama, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VASCO DA GAMA,,,-22.8901285,-43.2340671,"06/05/2023, 12:00:00",true,true,"4 BPM, CPP, BPVE",Ação policial,,Perseguição,false,1,1,0,1,0,0,0,0,0,0,0,0,0,0
56932,"Rua Comandante Mário Lahmeyer - Colégio, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COLEGIO,LOTEAMENTO JARDIM BOA VISTA,,-22.845131,-43.3339594,"06/05/2023, 12:00:00",false,false,,Tentativa/Roubo,,,false,1,0,0,0,0,0,0,0,0,0,0,0,1,0
56910,"Morro do Adeus (Complexo do Alemão) - Complexo do Alemão, Rio de Janeiro, RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COMPLEXO DO ALEMAO,,MORRO DO ADEUS (COMPLEXO DO ALEMAO),-22.86480087068837,-43.26284794439331,"06/05/2023, 16:09:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56909,"Cascadura, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CASCADURA,,,-22.8822363,-43.32459739999999,"06/05/2023, 16:47:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56914,"R. Irmã Maria Maurita, Favela Estrada do Magarça - Guaratiba, Rio de Janeiro - RJ, 23035-090, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,GUARATIBA,,FAVELA ESTRADA DO MAGARCA,-22.948774891013866,-43.60006638098145,"06/05/2023, 17:30:00",false,false,,Homicidio/Tentativa,,,false,2,0,0,0,0,0,0,0,0,0,0,0,0,0
56911,"Morro do Fubá (Complexo do Fubá) - Cascadura, Rio de Janeiro - RJ, 21311-130, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CASCADURA,,MORRO DO FUBA (COMPLEXO DO FUBA),-22.892324971301786	,-43.33377861518315,"06/05/2023, 17:50:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56913,"Morro da Patolinha (Complexo da Serrinha) - Eng. Leal, Rio de Janeiro - RJ, 21370-060, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ENGENHEIRO LEAL,,MORRO DA PATOLINHA (COMPLEXO DA SERRINHA),-22.873755612704155,-43.32944810142639,"06/05/2023, 17:59:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56916,"Conjuntão  - Padre Miguel, Rio de Janeiro - RJ, 21875-090, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PADRE MIGUEL,,CONJUNTO HABITACIONAL DOM JAIME CAMARA (CONJUNTAO),-22.87217692	,-43.45257421,"06/05/2023, 18:59:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56915," Rua Zâmbia - Vila Kennedy, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,VILA KENNEDY,-22.8583771,-43.4893408,"06/05/2023, 19:13:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56958,"Rua Itacoatiara, Guapimirim - RJ, Brasil",Sudeste,Rio de Janeiro,Guapimirim,CENTRO,,,-22.5232371,-42.9795228,"07/05/2023, 05:00:00",false,false,,Briga,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56921,"Taquara, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TAQUARA,,,-22.9230494,-43.3739788,"07/05/2023, 13:34:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56922," Avenida Arapogi, Villa Guanabara - Brás de Pina, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BRAS DE PINA,,VILLA GUANABARA,-22.8290598,-43.2882644,"07/05/2023, 20:07:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56949,"Rua Minas Gerais - Vila Brasil, Itaboraí - RJ, Brasil",Sudeste,Rio de Janeiro,Itaboraí,VILA BRASIL,,,-22.7821029,-42.930749,"08/05/2023, 00:00:00",false,false,,Ataque a civis,,"Ataques armados sobre rodas,Bar",false,2,1,0,0,0,0,0,0,0,0,0,1,0,0
56935,"Bangu, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BANGU,,,-22.8742263,-43.4685442,"08/05/2023, 01:00:00",false,true,,Não identificado,,,false,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56933,"Del Castilho, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,DEL CASTILHO,,,-22.8803653,-43.2690045,"08/05/2023, 03:30:00",true,true,3 BPM,Ação policial,,,false,0,2,0,0,0,0,0,0,0,0,0,0,0,0
56948,"Estrada João Ferreira - Fazenda Caxias, Seropédica - RJ, Brasil",Sudeste,Rio de Janeiro,Seropédica,FAZENDA CAXIAS,,,-22.7655743,-43.7086423,"08/05/2023, 05:00:00",false,false,,Homicidio/Tentativa,,,true,3,0,0,0,0,0,0,0,0,0,0,0,0,0
56937,"Rua Maria Rasuk Viléla - Agostinho Porto, São João de Meriti - RJ, Brasil",Sudeste,Rio de Janeiro,São João de Meriti,AGOSTINHO PORTO,,,-22.7838058,-43.3779961,"08/05/2023, 05:00:00",false,true,,Tentativa/Roubo,,,false,2,0,0,0,0,0,0,0,0,0,0,0,0,0
56952," Jardim Atlantico, Maricá - RJ, 24921-205, Brasil",Sudeste,Rio de Janeiro,Maricá,JARDIM ATLANTICO CENTRAL,,,-22.969542250856126,-42.92162062883605,"08/05/2023, 05:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56939,"Prados Verdes, Nova Iguaçu - RJ, 26299-162, Brasil",Sudeste,Rio de Janeiro,Nova Iguaçu,PRADOS VERDES,,,-22.83298000000001,-43.62078,"08/05/2023, 08:00:00",false,false,,Disputa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56971,"Vila Ruth- Vila Andorinhas, São João de Meriti - RJ, 25576-100, Brasil",Sudeste,Rio de Janeiro,São João de Meriti,VILAR DOS TELES,VILA ANDORINHAS,VILA RUTH,-22.7742268	,-43.3509514,"08/05/2023, 11:47:00",false,false,,Disputa,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56953," R. Primeiro de Maio - Engenho Pequeno, Nova Iguaçu - RJ, 26011-354, Brasil",Sudeste,Rio de Janeiro,Nova Iguaçu,ENGENHO PEQUENO,,,-22.74422434926677,-43.42699743016358,"08/05/2023, 17:40:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56959,"Favela 5 Bocas -Brás de Pina, Rio de Janeiro, Rio de Janeiro, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BRAS DE PINA,,FAVELA 5 BOCAS (COMPLEXO DE ISRAEL),-22.8217235,-43.2849254,"08/05/2023, 21:21:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56969,"Favela Parque Dois Irmãos -Curicica, Rio de Janeiro - RJ, 22711-050, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CURICICA,,FAVELA PARQUE DOIS IRMAOS (CURICICA),-22.95105015	,-43.39378358,"09/05/2023, 03:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56962,"Morro da Fé - Complexo da Penha- Rio de Janeiro, RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,MORRO DA FE (COMPLEXO DA PENHA),-22.84466841	,-43.29477785,"09/05/2023, 03:09:00",true,true,N�o identificado,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56968,"Rua Ferreira da Graça - Lagoa do Sapo, Japeri - RJ, Brasil",Sudeste,Rio de Janeiro,Japeri,LAGOA DO SAPO,,COMUNIDADE LAGOA DO SAPO,-22.6492664,-43.6606581,"09/05/2023, 04:55:00",true,true,24 BPM,Ação policial,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56967,"Favela da Chacrinha- Praça Seca, Rio de Janeiro - RJ, 22733-040, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PRACA SECA,,FAVELA DA CHACRINHA,-22.9020993,-43.3611616,"09/05/2023, 05:00:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56980,"Complexo do  Caramujo, Niterói - RJ, 24141-095, Brasil",Sudeste,Rio de Janeiro,Niterói,CARAMUJO,,COMPLEXO DO CARAMUJO,-22.88459159	,-43.0720789,"09/05/2023, 12:00:00",true,true,12 BPM,Ação policial,,,false,0,2,0,0,0,0,0,0,0,0,0,0,0,0
56979,"R. da Conceição, Centro, Niterói - RJ, 24020-085, Brasil",Sudeste,Rio de Janeiro,Niterói,CENTRO,,,-22.894109486147045,-43.12078818891513,"09/05/2023, 12:30:00",true,true,Niter�i presente,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57005,"Estrada do Colégio - Colégio, Rio de Janeiro - RJ, 21235-280, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COLEGIO,,,-22.837279321682047,-43.332016458224736,"09/05/2023, 16:40:00",false,false,,Tentativa/Roubo,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56985,"Morro do Chaves - Barros Filho, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BARROS FILHO,,MORRO DO CHAVES (COMPLEXO DA PEDREIRA),-22.8333333,-43.3627778,"09/05/2023, 17:30:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56987,"Avenida Brasil - Barros Filho, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BARROS FILHO,,,-22.8390379,-43.3671864,"09/05/2023, 19:00:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56988,"Morro do Sapo (Complexo da Mangueirinha) - Jardim Olavo Bilac, Duque de Caxias - RJ, 25030-300, Brasil",Sudeste,Rio de Janeiro,Duque de Caxias,OLAVO BILAC,,MORRO DO SAPO (COMPLEXO DA MANGUEIRINHA),-22.77208472	,-43.32040605,"10/05/2023, 03:15:00",true,true,N�o identificado,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56992,"Favela do Dick - Vilar dos Teles, São João de Meriti - RJ, 25561-145, Brasil",Sudeste,Rio de Janeiro,São João de Meriti,VILAR DOS TELES,,FAVELA DO DICK,-22.77412496	,-43.36255113,"10/05/2023, 03:31:00",true,true,21 BPM,Ação policial,,,false,0,2,0,0,0,0,0,0,0,0,0,0,0,0
56994,"R. Wladimir Vila Franca da Silveira - Autódromo, Nova Iguaçu - RJ, 26042-140, Brasil",Sudeste,Rio de Janeiro,Nova Iguaçu,CORUMBA,AUTODROMO,,-22.7064644,-43.4764563,"10/05/2023, 04:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56990,"Vila Aliança - Bangu, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BANGU,,VILA ALIANCA,-22.8694071,-43.4790849,"10/05/2023, 04:35:00",true,true,N�o identificado,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57010,"Jardim Catarina, São Gonçalo - RJ, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,JARDIM CATARINA,,,-22.7921669,-42.99979769999999,"10/05/2023, 07:00:00",true,true,7 BPM,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57002,"Rua Murilo Braga - Rebu, Senador Camará, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,SENADOR CAMARA,,REBU (COMPLEXO DO REBU DE SENADOR CAMARA),-22.8790178,-43.4961381,"10/05/2023, 07:00:00",true,true,não identificado,Operação policial,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56993,"Morro do Tamanco - Jardim da Alegria, São João de Meriti - RJ, Brasil",Sudeste,Rio de Janeiro,São João de Meriti,JARDIM PARAISO,JARDIM ALEGRIA,,-22.7641697,-43.3442321,"10/05/2023, 08:06:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57000,"Favela da Palmeira -Fonseca, Niterói - RJ, Brasil",Sudeste,Rio de Janeiro,Niterói,FONSECA,,FAVELA DA PALMEIRA (COMPLEXO DO SANTO CRISTO),-22.8754113,-43.0853216,"10/05/2023, 10:18:00",true,true,12 BPM,Ação policial,,,false,0,2,0,0,0,0,0,0,0,0,0,0,0,0
57017,"Rodilândia, Nova Iguaçu - RJ, Brasil",Sudeste,Rio de Janeiro,Nova Iguaçu,RODILANDIA,,,-22.7393232,-43.5102054,"10/05/2023, 11:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56997,"Complexo do Lins- Lins de Vasconcelos, Rio de Janeiro - RJ, 20725-140, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,LINS DE VASCONCELOS,,COMPLEXO DO LINS,-22.91534468,-43.28452174,"10/05/2023, 11:10:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56999,"Favela da Chacrinha- Praça Seca, Rio de Janeiro - RJ, 22733-001, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PRACA SECA,,FAVELA DA CHACRINHA,-22.90508254525938,-43.34033167673218,"10/05/2023, 11:45:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57008,"Gramacho, Duque de Caxias - RJ, 25055-390, Brasil",Sudeste,Rio de Janeiro,Duque de Caxias,GRAMACHO,,,-22.751015494736148," -43.27341226486688","10/05/2023, 17:00:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57034,"Areinha - Rio das Pedras, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,JACAREPAGUA,,RIO DAS PEDRAS,-22.9899253,-43.3216369,"10/05/2023, 23:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57013,"Rua Capitão Barbosa - Cocotá, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COCOTA,,,-22.807235,-43.1797889,"11/05/2023, 01:00:00",true,true,"PC (25 DP, CORE, DRFC, SSINTE); PM",Tentativa/Roubo a banco,,,false,0,2,0,0,0,0,0,0,0,0,0,0,0,0
57012,"Parque União - Maré, Rio de Janeiro - RJ, 21044-360, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MARE,,PARQUE UNIAO (COMPLEXO DA MARE),-22.85115502	,-43.24390164,"11/05/2023, 03:09:00",true,true,"Delegacias de Roubos e Furtos de Automóveis e de Cargas (DRFA) e (DRFC), Coordenadoria de Operações e Recursos Especiais (Core), da Delegacia de Repressão a Entorpecentes (DRE) e Batalhão de Operações Policiais Especiais (Bope) ",Operação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57011,"Morro Azul - Flamengo, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,FLAMENGO,,MORRO AZUL,-22.9383333,-43.1805556,"11/05/2023, 04:10:00",true,true,2 BPM,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57014,"Rua Delfim Carlos - Olaria, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,OLARIA,,,-22.8485803,-43.2696242,"11/05/2023, 04:10:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57025,"Gogó da Ema (Complexo do Chapadão) - Guadalupe, Rio de Janeiro - RJ, 21665-290, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,GUADALUPE,,GOGO DA EMA (COMPLEXO DO CHAPADAO),-22.83388126349227	,-43.37829890805817,"11/05/2023, 06:57:00",true,true,Não informado,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57039,"Vila Ruth São João de Meriti - RJ, 25576-100, Brasil",Sudeste,Rio de Janeiro,São João de Meriti,VILAR DOS TELES,,VILA RUTH,-22.7742268	,-43.3509514,"11/05/2023, 11:30:00",false,false,,Não identificado,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
57040,"Costa Barros, Morro da Pedreira, Pavuna, Rio de Janeiro - RJ, 21532, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COSTA BARROS,,MORRO DA PEDREIRA (COMPLEXO DA PEDREIRA),-22.82312466	,-43.35986703,"11/05/2023, 11:51:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57047,"Morro da Boa Vista - São Lourenço, Niterói - RJ, 24060-009, Brasil",Sudeste,Rio de Janeiro,Niterói,SAO LOURENCO,,MORRO DA BOA VISTA,-22.88571229	,-43.1061915,"11/05/2023, 13:00:00",true,true,"12 BPM ",Ação policial,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57043,"Baixa do Sapateiro (Complexo da Maré) - Maré, Rio de Janeiro - RJ, 21042-590, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MARE,,BAIXA DO SAPATEIRO (COMPLEXO DA MARE),-22.860417844954984,-43.24247729722138,"11/05/2023, 14:05:00",true,true,"Delegacias de Roubos e Furtos de Automóveis e de Cargas (DRFA) e (DRFC), Coordenadoria de Operações e Recursos Especiais (Core), Delegacia de Repressão a Entorpecentes (DRE) e  Batalhão de Operações Policiais Especiais (Bope)",Operação policial,,,false,1,1,0,0,0,0,0,0,0,0,0,0,0,0
57044,"Avenida Antenor Navarro, Villa Guanabara - Brás de Pina, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BRAS DE PINA,,VILLA GUANABARA,-22.8261299,-43.2899823,"11/05/2023, 16:11:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57045,"Estrada Doutor Farrula - Xavantes, Belford Roxo - RJ, Brasil",Sudeste,Rio de Janeiro,Belford Roxo,XAVANTES,,,-22.7323762,-43.4078947,"11/05/2023, 18:35:00",true,true," 39° BPM",Ação policial,,Perseguição,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57050,"Estr. Frei Orlando, 567 - Favela do Jacaré, Piratininga, Niterói - RJ, 24350-200, Brasil",Sudeste,Rio de Janeiro,Niterói,JACARE,,FAVELA DO JACARE,-22.937731924285252,-43.05675631509704,"11/05/2023, 19:00:00",true,true,12 BPM,Ação policial,,Perseguição,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57046,"AP - Cidade de Deus, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CIDADE DE DEUS,,CIDADE DE DEUS,-22.9465479,-43.3697197,"12/05/2023, 02:52:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57051,"Comunidade Santa Maria - Taquara - Jacarepaguá, Rio de Janeiro - RJ, 22723-630, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TAQUARA,,COMUNIDADE SANTA MARIA,-22.914739	,-43.42013078,"12/05/2023, 08:31:00",true,true,"18º BPM ",Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57054,"Morro da Quitanda (Complexo da Pedreira) - Costa Barros, Rio de Janeiro - RJ, 21532-050, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COSTA BARROS,,MORRO DA QUITANDA (COMPLEXO DA PEDREIRA),-22.81949929	,-43.36693375,"12/05/2023, 15:00:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57056,"Beira (Jacarezinho) - Jacarezinho, Rio de Janeiro - RJ, 20972-470, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,JACAREZINHO,,BEIRA (JACAREZINHO),-22.886719585786945,-43.25547571234451,"12/05/2023, 19:56:00",true,true,PM,Ação policial,,,false,2,1,0,0,0,0,0,0,0,0,0,0,0,0
57057,"Centro, Nilópolis - RJ, Brasil",Sudeste,Rio de Janeiro,Nilópolis,CENTRO,,,-22.8078155,-43.4151214,"12/05/2023, 20:10:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57058,"Morro da Covanca- Tanque, Rio de Janeiro - RJ, 22735-020, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TANQUE,,MORRO DA COVANCA,-22.91525671	,-43.3460376,"12/05/2023, 20:54:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
